user_id,movie_id,predicted_rating_linear,predicted_rating_forest,actual_rating
59,864,2.8210372668037755,2.9434522182042455,5.0
110,882,2.998804325692871,2.9584483301722173,5.0
380,571,3.0119896281531013,3.0000539555593364,5.0
362,904,3.136216391413819,3.012222598171806,5.0
228,891,2.9263531760308847,2.988541702484871,1.0
291,199,2.9886482252033533,2.975410534412771,5.0
310,265,2.9388561207983197,3.002462202542516,2.0
175,572,2.9073445244807434,2.9570249288191324,4.0
118,545,2.883452911277934,2.9852000299496746,3.0
163,23,2.9327070506802873,2.9842668055348396,2.0
202,339,2.9175139645992436,2.9745930864253878,1.0
459,497,3.159997405413228,3.01550718628195,4.0
498,787,3.157159909464843,3.0136768839946995,5.0
429,990,2.722592506549179,2.945284487241929,4.0
486,785,2.820967276401275,2.945284487241929,4.0
269,92,2.7592120051265674,2.949067513407336,1.0
406,320,3.101776136076872,3.0132195546989164,1.0
406,455,2.892963471982378,2.9997552639470744,4.0
388,699,3.307963711697557,3.0373118191169284,3.0
226,926,2.7203945833612737,3.012376164531733,3.0
99,862,3.201291621056003,3.0322209024382896,3.0
34,521,2.909729058229141,2.993736306704524,5.0
136,249,2.723665679563261,2.9088304094363133,3.0
199,618,2.952146928462324,2.99234073289284,1.0
311,316,3.0944242069858814,3.025060375709528,4.0
1,856,2.926329003509674,3.000526151303555,5.0
254,555,3.1790781607366796,3.057912112551298,4.0
287,590,3.0130126560152335,3.002583419129562,5.0
55,671,2.7147405501335564,2.9990651762662663,5.0
186,493,2.9360565187698544,2.9872709400995205,5.0
296,300,3.013411823554978,2.9938692439508294,1.0
117,236,3.0702017432792443,2.9965048428355145,5.0
421,10,3.0120508403625266,3.014961766182695,5.0
442,946,3.33030054740855,2.988032689469273,1.0
476,881,2.970832956882341,2.9882343870951535,2.0
432,164,2.977370348562154,2.992720689273581,4.0
221,484,3.259340296115449,2.9774865037853693,1.0
453,398,2.9614109358728147,2.9435466879688272,4.0
234,629,2.9538863708108583,2.979751453652264,3.0
10,156,2.769955955704607,2.9789991573800627,2.0
268,53,3.1486622526220134,2.977858251414383,3.0
323,957,2.9247990240777035,2.976085219861754,4.0
118,417,2.952456525872084,2.9789366987953514,2.0
328,537,3.235027136511712,3.0054246555083886,2.0
318,288,2.7956263762455356,2.9815010550550873,1.0
124,822,3.3866142478105403,3.1809891287523264,2.0
386,290,2.6547678289924868,2.9879296908871593,2.0
270,699,3.2846447580674845,3.006703264283447,5.0
407,639,2.9326088201297957,2.987501717235677,5.0
361,429,2.9132577585419885,2.977528373186002,3.0
95,768,2.725316943158833,2.9829238309463433,1.0
232,270,3.3446042154666853,3.0012347217064104,4.0
66,926,2.750363861029864,2.9971740112559555,3.0
184,3,4.278375783251582,3.6076018724831953,3.0
188,578,2.6248476825825415,2.9781844661353416,4.0
78,11,3.3031790908536385,3.00216064255069,5.0
129,625,2.967187465460428,3.007071475011813,4.0
412,678,3.2975333687875854,2.9828393785077822,2.0
290,92,2.7428092780727846,2.9812638457182907,2.0
175,427,2.6158602930381605,2.992127548313048,3.0
491,802,3.187859047690662,3.036140784792747,2.0
395,881,2.9590505932231546,3.0020720929493194,4.0
329,654,3.100309144841204,3.0686340457225576,3.0
271,847,2.8189842614116194,3.00201073417482,2.0
155,741,2.881720589390878,2.973997152082361,4.0
247,902,2.507829912284368,2.9605423225315337,1.0
162,541,2.7228402958337052,2.958265977493229,4.0
107,883,3.2097158507109675,3.070328745861321,3.0
183,526,2.8503852557005334,2.9209819270622703,3.0
113,232,2.7529580270904805,2.996088715509649,2.0
126,598,2.9678560293231926,2.99234073289284,2.0
263,403,3.1255255276882767,2.9785155782377126,3.0
125,453,2.831809347576717,2.9952855990063267,3.0
492,518,2.677955288434784,2.878394259373556,3.0
405,648,2.9423006990309464,2.9790205535910412,5.0
352,576,3.000354460562795,2.9928437039509457,2.0
416,964,3.3442702059208838,3.023663403802839,2.0
297,552,3.1447575566181194,3.0021751357530753,4.0
12,545,2.9139177050127767,2.9784411268377045,4.5
65,156,2.8236067518006354,2.987398808951692,4.0
286,139,2.7034956063136084,2.958819342943082,4.0
485,629,2.959211449549497,2.9412610055244373,4.0
456,796,2.882578670254496,2.9910562421500124,3.0
428,213,2.7535181661227863,2.9707817793851286,5.0
296,290,2.7245755784539973,2.9916378389921516,2.0
253,600,2.9841568443879924,2.984753391252782,3.0
222,38,3.0273972682958563,2.9781097812293096,1.0
336,304,3.341400575600526,2.9715518514640538,4.0
159,724,3.2328398416585644,3.0195913221750548,1.0
322,379,2.797278989779825,2.920932328353836,2.0
202,641,2.945716740092841,2.982321176145244,3.0
107,27,3.002984426042776,2.9898973975070184,5.0
452,315,2.877683130751349,2.9607609947637883,5.0
116,373,3.0249455399589706,2.99234073289284,3.0
211,952,3.345883561950083,2.990775012659645,3.0
185,476,3.1396440275321944,3.003581579780722,2.0
417,984,2.3092243993946306,2.7823135947510815,5.0
114,855,2.9691288766859847,2.984226056961422,2.0
455,913,2.9608042096574136,3.0038343123095284,5.0
194,916,2.9947293934793224,2.9901527161511137,5.0
123,628,2.7364809757314723,2.951086122263748,5.0
438,252,2.9233199917842887,2.9876552493767794,2.0
87,650,3.1144558220498055,2.9752971848600946,2.0
289,202,3.1588818200735393,3.0508915072990295,1.0
199,412,3.0101809113652336,2.99234073289284,2.0
473,241,2.9277422207860546,3.0052960431247806,3.0
430,62,3.292725438400673,3.091417054214059,5.0
6,914,2.9405778443995607,2.9952855990063267,1.0
447,687,2.9232351420717175,2.9717830469754323,2.0
281,652,2.959533807879946,2.9890417209681392,1.0
8,267,3.1286804364456327,2.9853663616562205,3.0
369,584,3.0907210948808514,3.0255658891398896,2.0
312,600,2.9819695495348446,2.960835082700112,3.0
40,803,3.055557911835707,2.9882381820158215,1.0
456,232,2.7417879706066115,2.996088715509649,1.0
349,296,2.950925912456051,3.0047110578364102,1.0
87,239,3.059060482895599,2.9853663616562205,3.0
384,456,3.246691424139009,3.1179556579234737,2.0
393,178,2.8556716478397064,2.9781097812293096,4.0
438,547,3.0805259103696656,2.990062033860432,5.0
174,87,2.6746264640758284,2.9774062122394405,4.0
102,352,2.960241743742423,2.9784337826740472,2.0
58,288,2.737484199334146,2.916612760609961,3.0
148,54,3.015183606788961,3.012618164515375,1.0
120,159,3.057810460449708,3.02105796444378,2.0
182,720,2.934273443024317,2.9643797699885255,5.0
241,343,2.597702974259093,3.00216064255069,2.0
399,324,3.019999451431804,3.0198615104047803,1.0
444,422,2.825779728189193,3.0175819696433455,5.0
41,737,2.8954331782423215,2.9682720005092578,2.0
421,664,3.0045893067772025,2.9970233982794285,3.0
150,462,2.937047550902358,2.9996048753853,1.0
235,935,3.0546539242515065,3.0012347217064104,2.0
228,422,2.824555113838559,2.977025731143647,1.0
94,244,3.0113705610513866,2.9829255316612673,2.0
389,508,2.818968421370007,2.956821123075324,5.0
11,855,2.9642587709134376,2.990721169997802,3.0
61,693,3.1774826690603657,3.0012347217064104,1.0
486,918,2.8072244319130597,2.9518726966424382,5.0
251,496,2.9696959948819335,2.930804079152713,3.0
29,32,2.743414813434306,3.0089456309018674,3.0
260,400,3.0514949302632486,2.956686716173463,1.0
34,171,3.184560106194893,3.006266591632217,4.0
400,935,3.059366695814828,3.0038984418237917,4.0
295,508,2.8631814828692224,3.0026723202302947,3.0
105,145,3.2593287392926307,3.0017275025223342,3.0
430,167,2.982425803540674,3.012020287789572,5.0
199,920,2.8396028778690905,2.986930505716082,2.0
288,187,3.2910754466593657,2.961981514221274,4.0
260,938,3.0514949302632486,2.956686716173463,5.0
306,746,2.98778987908545,2.9887280524593165,2.0
204,802,3.173305433633001,3.1281173745635438,2.0
185,454,2.973235169905032,3.003581579780722,4.0
58,501,2.9731441221133488,3.004500798024856,3.0
325,67,3.0208447914914665,2.952589199158104,2.0
445,725,3.222506409932793,3.0630566209548618,4.0
423,700,2.9319385015433466,2.9781097812293096,1.0
154,23,2.9061213305854885,2.937835391104207,5.0
302,870,2.827560734473286,2.9709786198306514,1.0
160,727,3.105267690092826,3.0025745506831782,1.0
363,345,2.939879821959668,3.0042320716404993,5.0
1,415,2.8872151938089123,2.9735502085996526,3.0
396,522,2.888282473950321,2.9786898153185875,5.0
500,712,2.7493707980019,3.006437988966957,4.0
20,470,2.4351699281850427,2.870076552127544,5.0
8,630,2.980734024753778,2.9853663616562205,4.0
249,699,3.3488816551020557,2.914867830872081,5.0
447,420,2.8944058027869373,2.989180014410498,4.0
46,10,3.001884007481331,2.973156715976479,3.0
8,510,2.978370158491959,2.9853663616562205,4.0
213,800,3.1160008912171793,3.00216064255069,4.0
91,102,3.0353206223430242,3.006182606219428,1.0
15,137,3.1115045562108734,3.0186552639470743,1.0
459,752,3.0727555716194086,3.010749248225524,1.0
264,467,2.760417661776954,2.9427706314765563,1.0
225,270,3.366203038679871,2.994733305276575,5.0
254,396,3.0068846532646525,3.0009871726415365,1.0
276,511,3.3806646704264147,3.1889083675516408,1.0
210,121,2.8407133260792747,3.00021947351835,4.0
39,290,2.714863718538893,2.9999116357180635,1.0
484,654,3.1124418818275865,3.0215322265296414,5.0
389,157,2.9470787125631146,2.9784337826740472,4.0
382,582,3.0253570221437798,2.956368184446691,3.0
223,212,2.9509137209858807,2.9953786087558654,2.0
177,454,2.956232327146102,2.9955492711921865,2.0
112,446,3.4143055809969765,3.04699809827301,5.0
275,497,3.1299875846444776,2.980354378046511,2.0
489,588,2.532245862302759,2.9524970843049103,5.0
249,183,3.0378481835841815,2.9968161694336395,1.0
114,46,2.8763260120260417,3.0008456198564604,5.0
192,542,3.2500874899085015,3.014580913764348,5.0
421,574,2.9308323653760753,2.9926613800800808,5.0
315,287,2.7464410645442583,2.9888325560137092,1.0
353,175,2.889305789090295,2.977122049239253,5.0
343,937,3.134207489321787,2.9996266593311964,3.0
118,122,3.4458147075135175,2.9921859368862793,5.0
351,182,2.9897424965977097,3.007187022232046,4.0
267,248,2.9676406248731952,2.9870204652013324,1.5
109,848,3.012779938646909,3.0168326505011662,4.0
134,901,2.4408170723703533,2.8377594045747028,5.0
469,903,3.0383711611443625,2.94920653502978,3.0
481,707,2.9007586938240766,2.987501686707546,1.0
178,662,3.180103184870715,3.0032994153921204,5.0
309,948,2.9113687408598428,2.982461417855434,5.0
231,627,2.9734552333801223,3.0077463712216006,3.0
415,129,2.861828353839267,2.972433818238024,3.0
210,476,3.1294366515508383,3.00021947351835,1.0
118,506,3.2426808874578983,2.9860348726971524,4.0
342,393,2.980784465627415,2.9785155782377126,4.0
247,202,3.1822892131826865,2.9807278538108926,2.0
500,970,3.0700034569688035,2.9751040733766456,1.0
326,900,2.8049779394654424,3.009669379241868,4.0
63,783,2.906582757167516,2.98811086156577,4.0
317,898,2.909661925342676,3.00021947351835,5.0
170,469,3.127193888246877,3.0058909919461576,2.0
156,885,2.4532164779349968,2.9878585685182464,1.0
332,677,3.184840755997674,2.944409415827002,1.0
133,335,2.9692279867032063,2.945284487241929,4.0
329,303,2.834999646067343,2.976070430971536,3.0
150,398,2.991174982953265,3.001041114666576,4.0
259,768,2.769489461557888,2.984337102243712,5.0
115,707,2.8326305316792917,2.960463503556477,4.0
288,501,2.976789613535262,2.9789366987953514,4.0
218,986,2.7599132871409666,3.0095415943103503,2.0
225,364,3.036879623603651,2.9746245649228973,4.0
301,862,3.195354235142047,3.039883220991195,5.0
386,853,3.0612366262098596,2.9937973867812455,1.0
26,920,2.8463861531764945,2.9924162876059923,2.0
195,996,2.995948178998914,2.9954007248945334,4.0
196,421,3.269204711516215,3.0096066074708148,1.0
361,654,3.106987820509713,3.029902994682222,4.0
377,492,2.7181248199515458,3.0223740752447616,5.0
238,177,3.7003645776823024,3.057875663895759,1.0
369,788,3.208478739956664,3.028086813630346,1.0
207,863,2.987947478548961,2.984447054385325,2.0
308,281,2.948738617602903,2.9918539149792673,3.0
375,65,3.015972799250912,2.963503235143953,4.0
157,52,3.0940851786154826,2.994078532165942,1.0
37,931,2.931565137954494,2.9975273503559303,5.0
291,970,3.069378958323316,2.9790760393637914,5.0
496,795,2.9625669921265416,3.0143793387941455,2.0
456,861,2.924822638402309,2.996088715509649,2.0
157,117,2.5668286382588312,2.9945197334126785,4.0
231,399,2.851880757594529,3.0023361440448424,4.0
438,403,3.155168814970011,2.982900323250681,4.0
317,819,2.959037551886922,3.0001825354226406,2.0
216,878,2.913633383947979,3.014966564026565,3.0
424,164,2.9973017759287837,3.0048990028717752,2.0
21,365,3.529570357986774,3.0542163636225474,5.0
448,359,3.2520408858179874,3.0265786298790807,4.0
120,599,2.771665282269915,2.9776085800346475,3.0
194,315,2.904059651568357,2.9981738364449613,3.0
406,854,3.135220255214391,2.998611422162063,4.0
323,387,3.2384468228936574,3.0023104803393887,4.0
398,391,2.921002027277608,2.939370780234455,3.0
281,376,2.9068163393856468,2.998783234237074,2.0
391,148,2.9780647325774185,2.994078532165942,5.0
187,843,3.32079196368756,3.0013797776115245,2.0
164,988,2.9766728224261962,2.9923870489440554,2.0
423,970,3.0356473981237477,3.017871355934314,4.0
472,384,3.0612542775562126,2.9336072802338293,5.0
458,747,3.2372906793737646,2.9914626668376876,3.0
111,290,2.667734263902147,2.9874671608074386,3.0
92,56,2.9949867853941714,2.9874671608074386,5.0
399,927,3.1882870957650926,3.012651472272168,5.0
239,144,2.995899945986756,3.002583419129562,1.0
226,782,2.9773646762584693,3.00216064255069,1.0
192,246,2.9286051658369034,2.9974389066649842,5.0
298,631,2.9998182816872223,2.984753391252782,4.0
378,71,3.219823647238243,3.003581579780722,3.0
483,461,2.798428591009581,2.9814604443511983,5.0
402,882,3.0048585027158925,2.960312480447099,5.0
388,473,3.3112160733037865,2.9547126839806452,3.0
348,17,2.9409399272226553,2.994679877122673,3.0
233,752,3.1034661390425513,3.0087349513589827,3.0
385,192,2.952911498838175,2.9785155782377126,3.0
87,108,3.1029060088615514,2.97611764681228,3.0
148,486,3.081126026074813,3.0138466421144683,2.0
109,348,2.6534312126337296,2.9791827106973607,5.0
385,756,3.3625731976015594,3.0628978086054923,1.0
493,267,3.1416590628254633,3.0242766991270917,3.5
260,822,3.3724110070800757,2.985341322607316,4.0
474,136,3.652192279870139,3.2372594394790544,2.0
432,213,2.748559620871164,3.0059883142428583,5.0
362,535,3.039144267993747,2.993661005991713,1.0
104,876,2.902993422217208,3.0016094245550646,1.0
383,191,3.0484443954803235,2.998139255421986,3.0
434,748,2.8373532646674864,2.999619591344357,5.0
317,704,2.7553701796241286,3.00021947351835,5.0
27,263,2.832576453842001,2.9983161562862346,2.0
157,507,2.9624549376009166,2.994078532165942,1.0
415,225,3.3495459996343113,3.121697863078867,3.0
18,543,2.833393786309011,2.977618346366027,1.0
93,582,3.059479498770705,2.996088715509649,5.0
296,820,3.296333784475999,2.9916888658126526,2.0
45,105,2.9387648238396777,2.967279852859867,1.0
168,398,2.97137253816587,2.9972870704652883,1.0
305,450,3.1557323994132918,2.9929955060034734,3.0
71,298,2.897772943117465,3.0016094245550646,3.0
76,443,2.802628451458804,2.910538471313111,5.0
312,322,3.3389024015705395,3.00422036211803,3.0
341,805,2.492889791576964,2.980723231144124,4.0
498,817,2.9059098153547382,3.0000722363407264,3.0
452,621,2.928258169802928,2.9970233982794285,4.0
129,49,3.02265823579374,3.005319379053824,4.0
34,851,2.897043844833082,2.997593527670811,2.0
362,180,3.3637808579420456,3.003857730721991,1.0
62,123,3.119180785083297,3.0238292650276657,2.0
495,480,2.927116171688438,3.011450190416805,1.0
106,299,3.152150915961532,3.0713642259913088,2.0
101,470,2.421840928478016,2.8468035318819087,1.0
453,680,3.075907031376586,2.9640833027818325,2.0
427,811,2.9191283085953095,2.9829255316612673,3.0
455,690,2.389542102955999,2.95276514332678,5.0
72,440,2.9613794324709968,2.983329627954746,3.0
10,191,3.004493267829229,2.9829238309463433,3.0
253,137,3.1294578880021464,3.0109475946220323,3.0
231,932,3.337462245371759,3.075968919333742,5.0
311,956,3.008666902239863,2.997826514782751,4.0
404,15,2.7310271983224714,2.945862957389993,4.0
360,800,3.146348893842956,2.999877054695088,5.0
203,637,4.014870508635008,3.098287208481963,4.0
247,893,2.9243909462197335,2.9839015269969282,5.0
445,519,3.050713996384669,2.9968161694336395,3.0
452,766,3.269374653799137,2.987422539487338,2.5
156,629,2.9944417494179913,3.0038984418237917,5.0
118,457,3.117599276334055,3.020068881368145,2.0
322,599,2.742384559785547,2.9896053183699136,2.0
177,628,2.743550567827337,3.0014776290149157,2.0
293,862,3.2054448200143377,3.0014983513532485,2.0
489,464,2.7771383631354043,2.9072441738081363,2.0
170,590,3.0120216238827298,2.9855127346428576,4.0
66,984,2.3297153993662474,2.895264037605082,1.0
104,3,4.318214255044503,3.821436099283987,2.0
407,230,3.060985399430392,2.9998918279433955,5.0
295,765,2.9724079445601714,3.007071475011813,2.0
259,554,3.0187748370811693,3.0038984418237917,5.0
90,216,3.2597845709400115,2.9939231678163924,1.0
91,405,3.0525891430524275,3.0076911439212006,5.0
5,889,2.742216852767888,2.990832109765377,1.0
328,292,2.923585599926446,2.997867076112198,4.0
298,435,3.0285288996678026,3.0018959635791536,4.0
104,567,3.151233829704193,3.01028248851647,4.0
386,822,3.368544124910202,3.134510070941803,3.0
277,478,2.912461527371141,3.0077463712216006,4.0
394,519,2.975190251757163,2.9825290062617373,2.0
271,803,3.0562992015902597,3.0021751357530753,5.0
205,116,3.2545800422261504,2.9907267362849193,5.0
94,822,3.358219957819781,3.0846233641559437,3.0
392,843,3.332912509203772,2.994159901038163,5.0
209,247,2.7475397331299085,2.994078532165942,2.0
158,981,3.2128667343876036,2.9412610055244373,4.0
481,962,3.059514430706774,3.018242113452002,5.0
265,519,2.9914639962317104,2.999619591344357,2.0
245,678,3.289541639289368,3.026119793526415,3.0
462,892,3.2025439644062583,2.996088715509649,4.0
208,269,2.568658289278554,3.020176106449824,2.0
357,127,3.280909250985842,2.9953812171343874,1.0
479,658,2.9383777661626813,2.9399115157913003,1.0
141,651,2.7989025971284405,2.9857944366892286,4.0
483,509,2.8964799808250556,2.9615759292078536,3.0
62,891,2.927682390020414,3.004889939612065,1.0
367,602,2.8683408508371846,2.9828810961551437,2.0
330,139,2.7405222846078936,2.993307922264523,5.0
441,152,2.9850053420940483,2.9947442168914247,2.0
241,703,2.954688194987029,2.9918539149792673,4.0
236,14,2.5507552700512703,2.8952456493705965,4.0
312,348,2.6276791904622088,2.947202229312168,5.0
297,555,3.147884268717455,3.060175612586309,3.0
56,686,2.8904595730569627,2.992643641600346,1.0
470,386,3.2918045449437483,3.0219815142212734,3.0
340,495,2.8195023116384985,2.992426732224831,2.0
356,841,2.9126491256607077,3.0088462492351944,4.5
296,701,2.9624208481166927,2.9902015997108755,4.0
455,933,2.7571537823878782,2.960234671958214,3.0
187,951,3.4084398807431344,3.00216064255069,3.0
431,19,3.2300016200944444,3.1115573928843303,1.0
415,364,2.9973152771290215,2.9569844863904775,4.0
469,127,3.2751810643496766,2.952011045508736,4.0
383,751,2.9453134057188675,2.9967030161407098,4.0
49,634,3.2665095391785037,3.011857745212705,1.5
421,361,3.700471034928161,3.153952608587878,1.0
208,881,2.993902168134462,2.9796049081466407,4.0
66,151,2.9990499213424173,2.9969584892749124,1.0
471,96,2.9170370180472562,2.98153420970344,5.0
401,359,3.2309253872008834,3.0058672363949386,2.0
217,998,3.139796282100357,2.950549117564782,2.0
28,276,2.7654457677081052,2.9621181898921503,5.0
136,754,3.12941679279849,2.979751453652264,2.0
205,426,2.7976298736946283,2.9795897035657357,3.0
92,597,3.0617376021522946,2.994219567340055,5.0
286,281,2.934273443024317,2.9643797699885255,4.0
202,293,3.0016281326229217,2.98990003971905,4.0
141,733,2.6818006558105885,2.9528499666953967,4.0
389,866,3.0075122781445907,2.9784337826740472,2.0
345,381,2.9184376945415713,2.9691491631946803,4.0
164,128,2.88782750098423,2.9653565578984784,4.0
91,346,2.9851529887218713,3.0112362664526917,5.0
271,982,2.883780897388454,2.993584055647011,3.0
317,765,2.9622127600489856,2.981912745946927,1.0
176,44,2.8367078642653114,2.99234073289284,4.0
174,853,3.065337090597864,2.9963335476265045,4.0
244,289,3.017748836739639,2.994078532165942,2.0
316,966,2.902820474636538,2.9775004595140757,4.0
303,123,3.12709626657261,2.9985797697515983,3.0
231,966,2.919327801329216,3.006310131940325,2.0
168,443,2.808215464045564,2.970891126900575,5.0
164,143,3.2547164401025808,2.997153819009158,3.0
412,923,2.9903548390127295,2.989094310492275,4.0
360,472,2.9587716824007435,3.0037392233101348,2.0
407,951,3.391203455766074,2.9942342484979565,2.0
69,805,2.4859653422201546,2.8759175412480675,3.0
77,921,2.840966117195204,3.0002775783635216,1.0
156,122,3.487799931059425,3.026941118793107,2.0
141,922,3.2940048071028656,2.9857944366892286,2.0
410,308,3.0589866227475784,3.0072001457548456,5.0
80,966,2.8884598996968474,2.9767560830275137,4.0
290,1000,3.8830587801183576,3.0289675473097035,3.0
122,713,2.8968266798582154,2.9775400004707,5.0
249,790,2.818218499693394,2.9968161694336395,3.0
78,402,3.368712397951793,3.00216064255069,4.0
238,869,3.191854912439771,2.9421326800666647,1.0
227,208,3.035959595377565,2.994078532165942,1.0
496,856,2.934087150789761,2.999619591344357,4.0
61,892,3.2325537851750092,3.0012347217064104,2.0
90,462,2.8969876883614774,2.9924869285351163,5.0
233,146,3.0775328190909845,3.012020287789572,1.0
340,98,2.9263409845607145,2.98364197934272,4.0
271,938,3.077988242189322,3.0251207582424904,1.0
264,798,2.945785540115572,2.963995631477523,4.0
348,370,2.9566873001121934,2.9971817266453153,3.0
328,48,2.7739503510169357,2.9993033153934743,3.0
231,883,3.2121650794122365,3.084174861242584,3.0
56,681,2.9351670503963465,3.0027244731882576,1.0
86,485,2.9680011720622486,2.9875746573870456,4.0
241,770,3.1997288248483424,3.022424272197528,1.0
438,680,3.0941344884861506,3.0054872872384433,3.0
108,625,2.9096292440943654,2.955491378966331,4.0
225,191,3.049161302294536,2.994733305276575,3.0
307,321,2.974607430883489,3.019677994134987,5.0
83,437,3.07811778480466,2.9968935525517106,5.0
449,210,3.001045539590167,2.998935036608567,2.0
188,689,2.944938910795352,2.983878626204912,5.0
1,132,2.8872151938089123,2.9735502085996526,3.0
20,195,2.7697474555689556,2.917112091551157,5.0
63,891,2.9043917880203325,2.9826275087582825,5.0
458,434,2.7619250707248204,3.005967531905857,2.0
36,279,3.050265250294805,3.012020287789572,2.0
500,951,3.4005365907239917,2.996088715509649,3.0
421,306,3.290201516997935,3.0528919338035805,4.0
7,760,2.871869551150032,2.9558211562887333,3.0
461,169,2.661336841165288,3.0256224987852818,4.0
170,697,3.158484269447858,2.968007504517335,5.0
365,31,2.934026558125933,2.9898453665872444,3.0
161,324,3.0177075569397607,2.9981738364449613,5.0
109,188,3.209457870903848,3.0668887909365083,1.0
431,365,3.5648006578552685,3.049795326612954,1.0
323,296,2.9073251581321524,2.963576078393639,1.0
321,701,2.901712651394969,2.984809158925966,4.0
318,623,3.0100346286203137,2.9933472965828254,5.0
334,944,2.9245307275904553,2.9795681344957887,1.0
207,314,2.899102157106994,2.9982103855396476,4.0
477,850,3.0875868587400466,3.0038984418237917,2.0
170,833,2.960363647052864,2.985206007071435,2.0
198,276,2.70580485112779,2.9640042417265526,1.0
28,724,3.260400433726046,3.0311997102754513,3.0
223,509,2.915670118437133,2.991335453217183,2.0
238,338,3.0007957972122163,2.9682109235070673,2.0
289,786,2.932253641563313,2.996845948502415,2.0
328,402,3.379532081108466,2.9993033153934743,1.0
469,978,2.809585805752848,2.969360748735059,2.0
164,657,2.955421152021772,2.9751504609402657,5.0
134,118,2.965245944295581,3.001580629097054,2.0
41,124,3.011995278656964,2.9785155782377126,5.0
320,719,3.0027718669293058,3.011996240972435,1.0
375,422,2.77937937183683,2.974789464658457,2.0
402,5,3.0517090386422185,2.9799739315041918,1.0
410,305,3.1600939756180404,3.0256287086217815,4.0
289,550,2.9460805599691327,2.99234073289284,2.0
389,899,2.9281948830609554,2.97123993991817,5.0
375,99,2.9343593786146247,2.963503235143953,4.0
315,699,3.270558308446085,3.0152786066190096,3.0
58,713,2.8969840140674417,2.9576822391258304,3.0
173,969,2.9819438062174624,2.997826514782751,2.0
216,514,3.042224364151123,3.005319379053824,3.0
41,393,2.9726475933901413,2.9785155782377126,5.0
464,700,2.9785724401138407,3.006266591632217,5.0
412,69,3.102602041721639,2.989094310492275,2.0
191,456,3.2412495542913047,2.9769301054456663,3.0
315,557,3.1278124812614996,2.969736453670034,2.0
443,400,3.0578070724447404,2.980280003943813,2.0
53,51,2.9910106030147636,2.9981738364449613,2.0
242,266,2.9412941593002118,2.962450007679396,5.0
163,728,3.3266764130270152,2.9843386848036872,5.0
207,623,2.9666958081445363,2.9825042885814343,5.0
201,571,2.986628522408937,2.991704784927731,5.0
61,7,2.9289228701352545,2.9997984824251342,4.0
416,249,2.7322858763966167,2.913632957246039,3.0
321,671,2.6806180735066314,2.99234073289284,2.0
306,209,2.8233789103633202,2.9390597201768003,3.0
280,664,2.9639171370610042,2.9651760019396045,1.0
353,847,2.785316757750786,3.0128924180581693,1.0
362,638,2.9579257930072957,3.0077198993370375,5.0
16,157,2.966631414972558,2.9404512216844036,1.0
259,888,3.284071941469219,2.988961165255706,4.0
494,244,3.0458312195353376,2.994078532165942,4.0
233,656,2.9666425921647934,2.9917856643504965,4.0
50,542,3.2342809098702157,2.963845113216705,5.0
159,801,3.419609517588538,3.0193543422139753,1.0
303,769,3.040919830418367,2.9981738364449613,2.0
110,545,2.867529540130583,2.9706140310335143,1.0
136,775,2.9507499141982376,2.979751453652264,4.0
336,595,2.9164572563967073,2.981438587715451,3.0
362,914,2.977370940475715,3.003857730721991,4.0
429,510,2.9687467380559296,2.945284487241929,3.0
5,163,2.920923266565721,2.997684801165662,2.0
299,649,3.569584807303304,3.0614647302907114,1.0
451,717,2.97271394362557,2.9962648214193144,4.0
299,993,2.768888200820399,2.9333242749723185,5.0
493,853,3.10820874663738,3.009766137717879,2.0
206,39,2.810258126747263,2.9952644565760913,4.0
181,338,2.997166465950124,2.9793424958037544,3.0
367,821,3.012071513218036,2.981705478575898,2.0
325,407,2.92382029335466,2.9438140702212237,1.0
284,409,2.927919646532581,3.000155555484136,2.0
214,992,2.9623299962355425,2.992145546160349,2.0
345,232,2.764961781497628,2.990832109765377,5.0
60,866,3.0267146072268383,2.99234073289284,5.0
269,326,2.9736202575013455,2.9909828900004793,3.0
93,278,3.2036494822177763,3.035763834288788,4.0
80,765,2.923703502245595,2.976340206050368,5.0
335,107,3.427829666897341,3.0236279367957946,5.0
337,217,2.702137120936758,2.931662858688613,5.0
163,949,2.975057291648205,2.9842668055348396,2.0
288,909,2.9569479066874447,2.9789366987953514,3.0
248,876,2.891678222994283,2.925871931897191,2.0
372,905,2.909662395258647,3.020098572859727,3.0
289,525,2.9330519474972703,2.983936447858356,4.0
381,106,2.9353803815322492,2.997740515480018,1.0
342,524,2.985686880325468,2.9785155782377126,5.0
117,865,2.989155932739775,2.99234073289284,3.0
143,372,2.919549192077177,2.9999211513361828,2.0
175,331,2.7461625603129067,2.99234073289284,3.0
342,437,3.0481079640359092,2.9948651735047873,4.0
162,754,3.1130140657447076,2.958265977493229,1.0
126,255,2.911537628125102,2.9520629842617847,3.0
200,323,3.0336583895810407,2.976193195908717,4.0
269,865,2.9948719279057703,3.00216064255069,5.0
452,395,3.004564415311945,2.9970233982794285,2.0
462,606,2.9417447622834083,2.996088715509649,1.0
196,267,3.086275944842378,2.930154834546158,4.0
274,631,3.0159752350527045,2.9909830658815184,5.0
154,209,2.8146297309507293,2.849074177003432,5.0
347,239,3.001619052638602,2.9497428121644766,5.0
316,998,3.1607187415994913,2.955640087667736,5.0
268,570,3.019845615145686,2.9764767143990065,3.0
